Transaction_ID,Customer_ID,Transaction_Type,Source_Country,Destination_Country,Source_City,Destination_City,Source_Currency,Destination_Currency,Exchange_Rate,Transaction_Amount,Converted_Amount,Fee_Charged,Tax_Applied,Total_Deduction,Sharia_Compliant,Contract_Type,Transaction_Date,Transaction_Time,Processing_Time_Seconds,Fraud_Flag,AML_Flag,Risk_Score,Channel,Device_Type
TXN007142,CUST1176,SWIFT,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,1657.03,122620.22,34.64,9.07,43.71,Yes,Ijara,2025-07-18,08:13:37.836322,43.11,0,0,8,Online Portal,Desktop
TXN007143,CUST9413,Online Transfer,UAE,UK,Abu Dhabi,London,AED,GBP,119.18,4720.34,562570.6,108.98,61.22,170.2,Yes,Salam,2025-03-01,11:34:35.128792,115.38,0,0,23,ATM,Desktop
TXN007144,CUST6678,Trade Finance,Kuwait,UK,Kuwait City,London,KWD,GBP,144.34,1843.03,266022.95,43.44,15.64,59.08,Yes,None,2024-11-15,01:45:18.901208,27.28,0,0,9,Mobile App,Mobile
TXN007145,CUST6620,Remittance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,610.22,45156.28,12.61,4.6,17.21,Yes,Murabaha,2025-07-15,23:31:42.448841,90.26,0,0,3,Mobile App,ATM
TXN007146,CUST5532,Remittance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,3149.41,233056.34,45.75,40.73,86.47999999999999,Yes,Murabaha,2024-10-17,04:13:03.311530,32.13,0,0,15,ATM,ATM
TXN007147,CUST7541,Remittance,UAE,UK,Dubai,Manchester,AED,GBP,268.45,466.96,125355.41,4.81,6.01,10.82,Yes,Salam,2025-06-26,23:38:47.845248,60.06,0,0,2,Online Portal,ATM
TXN007148,CUST1017,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,2907.7,218077.5,48.99,45.82,94.81,Yes,Murabaha,2024-08-22,03:40:02.991283,91.31,0,0,14,Mobile App,Mobile
TXN007149,CUST2109,Remittance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,788.55,58352.7,10.43,12.6,23.03,Yes,Murabaha,2025-05-31,21:32:48.367730,15.51,0,0,3,ATM,Desktop
TXN007150,CUST9824,SWIFT,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,2412.29,180921.6,35.55,35.0,70.55,Yes,None,2024-04-20,16:47:19.674089,24.61,0,0,12,Online Portal,Desktop
TXN007151,CUST5160,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,788.33,59124.75,16.6,4.55,21.150000000000002,Yes,Murabaha,2024-12-04,12:28:03.024465,52.71,0,0,3,ATM,Desktop
TXN007152,CUST8301,Online Transfer,Pakistan,USA,Karachi,Chicago,PKR,USD,194.92,686.78,133867.94,8.23,11.62,19.85,Yes,Salam,2026-03-17,23:41:49.485143,102.94,0,0,3,ATM,ATM
TXN007153,CUST3159,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,174.77,13107.75,3.07,2.38,5.449999999999999,Yes,Murabaha,2024-06-28,01:24:42.987116,102.03,0,0,0,Branch,Mobile
TXN007154,CUST3581,Online Transfer,Saudi Arabia,USA,Riyadh,Chicago,SAR,USD,262.12,4774.31,1251442.14,108.5,59.7,168.2,Yes,Murabaha,2026-01-28,18:38:41.261164,51.45,0,0,23,Mobile App,Desktop
TXN007155,CUST4724,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1632.68,122451.3,27.27,19.75,47.019999999999996,Yes,Ijara,2026-03-04,17:53:00.878716,98.96,0,0,8,Online Portal,Desktop
TXN007156,CUST4176,Online Transfer,Pakistan,UK,Lahore,London,PKR,GBP,95.7,1982.67,189741.52,21.75,32.59,54.34,Yes,Salam,2024-11-29,17:01:43.212233,58.96,0,0,9,Online Portal,Desktop
TXN007157,CUST4562,Online Transfer,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,2383.22,178741.5,61.99,23.76,85.75,Yes,None,2024-10-28,21:57:22.197412,82.55,0,0,11,ATM,Mobile
TXN007158,CUST9141,SWIFT,USA,UAE,Chicago,Dubai,USD,AED,122.51,3282.67,402159.9,97.56,43.64,141.2,Yes,Salam,2026-02-26,01:49:23.680804,32.95,0,0,16,ATM,Mobile
TXN007159,CUST2432,SWIFT,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,1640.07,121365.18,26.73,19.9,46.629999999999995,Yes,Ijara,2025-07-10,05:18:48.264109,113.78,0,0,8,ATM,ATM
TXN007160,CUST1835,Remittance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,200.02,14801.18,2.15,3.94,6.09,Yes,Salam,2024-04-07,19:03:22.306066,102.92,0,0,1,Mobile App,ATM
TXN007161,CUST4733,Remittance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,494.49,36592.26,6.37,3.58,9.95,Yes,None,2024-06-27,13:58:50.841383,6.07,0,0,2,Mobile App,Desktop
TXN007162,CUST6280,Remittance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1120.61,84045.75,20.38,12.37,32.75,Yes,Salam,2025-06-20,03:03:26.901934,54.76,0,0,5,Online Portal,Desktop
TXN007163,CUST4501,SWIFT,UAE,UAE,Dubai,Dubai,AED,AED,1.0,9993.05,9993.05,214.51,64.15,278.65999999999997,Yes,Salam,2024-09-13,18:29:21.280083,103.56,0,0,49,Online Portal,Mobile
TXN007164,CUST2654,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,1619.48,119841.52,47.03,27.19,74.22,Yes,Ijara,2025-10-29,06:53:00.290619,21.15,0,0,8,ATM,Mobile
TXN007165,CUST1713,Trade Finance,Pakistan,USA,Islamabad,New York,PKR,USD,274.31,2170.28,595330.6,35.65,35.8,71.44999999999999,Yes,Salam,2024-04-23,16:37:50.943664,81.03,0,0,10,Branch,Mobile
TXN007166,CUST5944,SWIFT,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,144.61,10701.14,2.28,2.57,4.85,Yes,None,2025-11-24,08:26:17.431380,116.24,0,0,0,Mobile App,Mobile
TXN007167,CUST1966,SWIFT,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,471.13,34863.62,12.67,4.27,16.939999999999998,Yes,None,2024-07-18,16:00:42.748914,62.27,0,0,2,Mobile App,ATM
TXN007168,CUST6465,Remittance,Qatar,UAE,Doha,Dubai,QAR,AED,208.07,390.27,81203.48,4.88,6.22,11.1,Yes,Murabaha,2024-05-26,07:23:56.932072,64.46,0,0,1,Online Portal,Desktop
TXN007169,CUST6553,SWIFT,Kuwait,Qatar,Kuwait City,Doha,KWD,QAR,129.33,2578.56,333485.16,52.23,29.56,81.78999999999999,Yes,None,2026-02-11,15:22:53.803569,118.55,0,0,12,ATM,Mobile
TXN007170,CUST6108,SWIFT,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1495.8,112185.0,31.11,16.61,47.72,Yes,Salam,2026-02-18,16:41:24.293398,55.77,0,0,7,Mobile App,Mobile
TXN007171,CUST8155,SWIFT,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,3096.16,232212.0,48.72,22.74,71.46,Yes,None,2025-12-27,16:39:45.508111,102.37,0,0,15,Branch,ATM
TXN007172,CUST7823,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,1553.64,114969.36,33.92,19.96,53.88,Yes,Ijara,2024-09-21,17:07:55.969926,41.53,0,0,7,Online Portal,ATM
TXN007173,CUST1653,Trade Finance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,751.14,56335.5,17.1,6.16,23.26,Yes,Salam,2025-08-28,23:06:31.160510,32.41,0,0,3,ATM,Mobile
TXN007174,CUST3181,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1876.69,140751.9,46.17,20.24,66.41,Yes,None,2025-03-13,10:33:15.220773,5.38,0,0,9,Mobile App,ATM
TXN007175,CUST4448,SWIFT,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,6528.48,489636.0,156.19,43.98,200.17,Yes,None,2024-10-02,00:48:59.673035,47.62,0,0,32,Mobile App,ATM
TXN007176,CUST4051,Trade Finance,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,315.69,23676.75,7.36,4.6,11.96,Yes,None,2024-11-10,12:05:46.817696,38.95,0,0,1,Mobile App,ATM
TXN007177,CUST5213,Trade Finance,Saudi Arabia,UK,Riyadh,Manchester,SAR,GBP,275.97,3474.28,958795.95,77.81,62.86,140.67000000000002,Yes,Murabaha,2026-03-23,20:55:46.871831,107.33,0,0,17,Mobile App,Mobile
TXN007178,CUST6231,SWIFT,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1078.63,80897.4,31.77,17.49,49.26,Yes,Ijara,2025-03-28,14:19:21.987821,67.71,0,0,5,Mobile App,Desktop
TXN007179,CUST1248,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1301.06,96278.44,32.32,15.64,47.96,Yes,Murabaha,2025-11-12,19:54:53.413569,114.12,0,0,6,Branch,ATM
TXN007180,CUST3321,Online Transfer,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,242.95,18221.4,6.27,2.27,8.54,Yes,Murabaha,2024-04-10,01:25:06.101836,5.04,0,0,1,ATM,Mobile
TXN007181,CUST8104,Trade Finance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,284.58,21343.5,6.67,4.13,10.8,Yes,Salam,2025-01-22,15:40:23.059345,17.08,0,0,1,Mobile App,Mobile
TXN007182,CUST6766,Remittance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,250.74,18554.76,6.47,3.91,10.379999999999999,Yes,Murabaha,2024-09-10,08:13:57.737432,110.39,0,0,1,ATM,Desktop
TXN007183,CUST7102,Trade Finance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,1840.22,138016.5,18.52,22.12,40.64,Yes,Murabaha,2025-08-18,13:20:51.326590,78.4,0,0,9,Branch,Desktop
TXN007184,CUST2785,Trade Finance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,2421.86,179217.64,52.14,31.89,84.03,Yes,Ijara,2026-02-13,13:45:14.035391,15.71,0,0,12,Branch,Mobile
TXN007185,CUST1200,SWIFT,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1043.6,78270.0,15.88,16.29,32.17,Yes,Salam,2025-09-15,23:07:05.162871,37.27,0,0,5,Mobile App,Desktop
TXN007186,CUST1456,SWIFT,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1433.27,106061.98,19.62,11.36,30.98,Yes,Murabaha,2024-05-18,18:20:58.028662,91.31,0,0,7,Online Portal,ATM
TXN007187,CUST1984,Online Transfer,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1936.91,145268.25,20.45,31.53,51.980000000000004,Yes,Murabaha,2024-06-18,01:14:56.749326,21.72,0,0,9,Mobile App,ATM
TXN007188,CUST6884,Trade Finance,USA,Pakistan,Chicago,Islamabad,USD,PKR,280.0,786.99,220357.2,10.98,11.16,22.14,Yes,Ijara,2024-10-06,16:26:10.299032,14.17,0,0,3,ATM,ATM
TXN007189,CUST5470,Remittance,Kuwait,Qatar,Kuwait City,Doha,KWD,QAR,172.38,1869.75,322307.51,29.26,27.05,56.31,Yes,Ijara,2025-07-28,17:10:18.628048,9.54,0,0,9,Branch,Mobile
TXN007190,CUST9062,Online Transfer,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,3253.64,244023.0,58.51,36.41,94.91999999999999,Yes,Salam,2024-06-18,00:25:17.939541,30.97,0,0,16,Branch,ATM
TXN007191,CUST2326,Remittance,Pakistan,USA,Karachi,Chicago,PKR,USD,170.24,1166.18,198530.48,34.2,22.07,56.27,Yes,None,2024-09-11,06:15:40.038238,108.13,0,0,5,ATM,Desktop
TXN007192,CUST4284,SWIFT,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,957.51,71813.25,18.93,10.44,29.369999999999997,Yes,None,2025-11-11,03:57:59.620840,72.88,0,0,4,Branch,ATM
TXN007193,CUST8241,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Karachi,SAR,PKR,74.0,1485.22,109906.28,24.66,14.85,39.51,Yes,Salam,2025-07-12,23:37:02.462977,107.21,0,0,7,Mobile App,ATM
TXN007194,CUST4435,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,1504.31,111318.79,18.64,20.98,39.620000000000005,Yes,Ijara,2024-04-15,22:00:57.282043,43.17,0,0,7,ATM,ATM
TXN007195,CUST1647,Trade Finance,Qatar,USA,Doha,Chicago,QAR,USD,148.47,106.1,15752.67,2.69,0.57,3.26,Yes,None,2024-07-31,18:34:37.923402,32.49,0,0,0,Mobile App,ATM
TXN007196,CUST8547,SWIFT,Saudi Arabia,UK,Riyadh,Manchester,SAR,GBP,264.44,1987.63,525608.88,31.32,13.18,44.5,Yes,Murabaha,2024-09-12,22:36:39.696349,49.72,0,0,9,Mobile App,Mobile
TXN007197,CUST3310,Online Transfer,Saudi Arabia,Saudi Arabia,Jeddah,Jeddah,SAR,SAR,1.0,247.42,247.42,2.72,4.64,7.359999999999999,Yes,Ijara,2025-05-11,10:03:23.240373,22.98,0,0,1,Online Portal,Mobile
TXN007198,CUST9512,SWIFT,Saudi Arabia,Qatar,Riyadh,Doha,SAR,QAR,147.96,3825.52,566023.94,76.55,62.36,138.91,Yes,Murabaha,2024-05-15,20:15:51.000187,67.22,0,0,19,Mobile App,Desktop
TXN007199,CUST7975,SWIFT,UAE,Qatar,Dubai,Doha,AED,QAR,114.35,197.47,22580.69,3.84,3.68,7.52,Yes,Salam,2025-01-28,11:28:44.772895,100.62,0,0,0,Online Portal,Mobile
TXN007200,CUST4270,Remittance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,2262.42,169681.5,50.66,30.11,80.77,Yes,None,2025-06-28,11:21:03.176881,117.84,0,0,11,Branch,Mobile
TXN007201,CUST2722,Trade Finance,USA,UK,New York,London,USD,GBP,255.13,652.0,166344.76,16.55,6.25,22.8,Yes,Ijara,2026-02-11,14:45:31.313464,106.57,0,0,3,Mobile App,Desktop
TXN007202,CUST3744,Online Transfer,Kuwait,USA,Kuwait City,New York,KWD,USD,185.35,1932.42,358174.05,22.01,24.99,47.0,Yes,None,2025-11-13,22:03:25.260525,102.37,0,0,9,Online Portal,Desktop
TXN007203,CUST2890,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,232.55,17208.7,5.07,4.3,9.370000000000001,Yes,Ijara,2024-09-19,18:28:29.488399,31.48,0,0,1,Online Portal,Desktop
TXN007204,CUST8090,Remittance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,605.89,45441.75,7.35,9.75,17.1,Yes,Ijara,2026-02-23,17:32:20.550349,103.81,0,0,3,Online Portal,Mobile
TXN007205,CUST7220,Trade Finance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,2020.33,151524.75,28.05,14.31,42.36,Yes,Murabaha,2024-12-25,07:17:36.769798,22.68,0,0,10,Branch,Mobile
TXN007206,CUST3833,SWIFT,UAE,USA,Dubai,New York,AED,USD,276.38,261.37,72237.44,3.68,4.77,8.45,Yes,Ijara,2024-08-24,06:12:30.575757,116.79,0,0,1,Branch,Desktop
TXN007207,CUST2975,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,372.25,27546.5,8.43,5.8,14.23,Yes,Salam,2025-01-23,03:34:42.864416,98.99,0,0,1,ATM,Mobile
TXN007208,CUST3020,Remittance,Kuwait,Qatar,Kuwait City,Doha,KWD,QAR,85.97,828.85,71256.23,10.77,16.15,26.919999999999998,Yes,Ijara,2026-02-18,04:06:03.974846,92.01,0,0,4,Online Portal,Mobile
TXN007209,CUST7565,Remittance,UAE,Kuwait,Dubai,Kuwait City,AED,KWD,111.1,1280.33,142244.44,14.08,17.38,31.46,Yes,Murabaha,2026-03-24,09:17:58.765157,90.78,0,0,6,Online Portal,Mobile
TXN007210,CUST4427,Trade Finance,Kuwait,Pakistan,Kuwait City,Lahore,KWD,PKR,900.0,1148.84,1033959.6,16.77,7.33,24.1,Yes,Murabaha,2025-03-22,01:11:40.526680,109.99,0,0,5,ATM,Mobile
TXN007211,CUST4702,SWIFT,UK,UAE,London,Dubai,GBP,AED,63.8,1384.85,88353.43,33.1,14.36,47.46,Yes,Murabaha,2025-02-02,23:33:10.860584,87.45,0,0,6,Online Portal,Mobile
TXN007212,CUST9927,Remittance,UAE,Kuwait,Dubai,Kuwait City,AED,KWD,263.42,948.87,249951.34,15.12,13.91,29.03,Yes,Murabaha,2024-12-23,12:33:32.597147,40.62,0,0,4,Branch,Mobile
TXN007213,CUST4918,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,912.34,67513.16,25.44,6.1,31.54,Yes,Ijara,2025-07-14,05:44:01.065428,63.14,0,0,4,Branch,Desktop
TXN007214,CUST4286,Remittance,UAE,Kuwait,Abu Dhabi,Kuwait City,AED,KWD,258.53,125.44,32430.0,2.88,1.36,4.24,Yes,Murabaha,2024-09-17,19:22:15.269995,14.57,0,0,0,Branch,Desktop
TXN007215,CUST2227,SWIFT,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,847.7,63577.5,10.98,10.01,20.990000000000002,Yes,Salam,2024-05-31,02:50:30.009346,25.56,0,0,4,Online Portal,Mobile
TXN007216,CUST7406,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,3221.85,238416.9,84.13,59.16,143.29,Yes,None,2025-08-17,16:18:37.068516,104.72,0,0,16,Online Portal,Desktop
TXN007217,CUST6946,Online Transfer,Kuwait,Kuwait,Kuwait City,Kuwait City,KWD,KWD,1.0,874.35,874.35,22.7,15.43,38.129999999999995,Yes,Ijara,2025-10-05,05:04:29.781719,67.29,0,0,4,Online Portal,Mobile
TXN007218,CUST2011,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,319.52,23644.78,6.79,5.79,12.58,Yes,Ijara,2025-04-20,01:09:16.749521,71.51,0,0,1,Mobile App,ATM
TXN007219,CUST3124,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,218.15,16361.1,4.53,2.54,7.07,Yes,None,2025-04-09,14:30:23.345589,98.18,0,0,1,Branch,Mobile
TXN007220,CUST1593,Trade Finance,Kuwait,USA,Kuwait City,New York,KWD,USD,240.85,7701.16,1854824.39,150.29,39.2,189.49,Yes,Salam,2024-08-01,11:52:25.961904,104.43,0,0,38,Branch,ATM
TXN007221,CUST4352,Remittance,Saudi Arabia,Pakistan,Jeddah,Lahore,SAR,PKR,74.0,2247.95,166348.3,31.53,16.65,48.18,Yes,Salam,2024-05-20,08:05:12.384680,102.17,0,0,11,Mobile App,ATM
TXN007222,CUST4002,SWIFT,Kuwait,Qatar,Kuwait City,Doha,KWD,QAR,211.26,181.52,38347.92,3.76,2.24,6.0,Yes,Ijara,2024-05-31,01:46:28.227452,41.68,0,0,0,Branch,Mobile
TXN007223,CUST6597,Online Transfer,UK,Kuwait,London,Kuwait City,GBP,KWD,159.16,2856.52,454643.72,62.69,47.53,110.22,Yes,Ijara,2025-11-15,15:47:51.454256,91.05,0,0,14,Online Portal,ATM
TXN007224,CUST9615,Online Transfer,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,7860.9,589567.5,180.14,74.74,254.88,Yes,None,2025-02-17,01:26:41.952767,77.01,0,0,39,Branch,Mobile
TXN007225,CUST5151,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,1153.17,85334.58,24.25,10.06,34.31,Yes,Salam,2024-05-20,05:40:58.589920,51.94,0,0,5,Mobile App,Desktop
TXN007226,CUST9349,SWIFT,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,1548.38,116128.5,37.01,15.85,52.86,Yes,None,2025-06-28,10:39:25.092983,7.44,0,0,7,Branch,ATM
TXN007227,CUST7115,Online Transfer,Pakistan,Qatar,Karachi,Doha,PKR,QAR,171.05,231.73,39637.76,2.78,1.3,4.08,Yes,Murabaha,2025-04-24,08:03:25.819685,100.44,0,0,1,Branch,ATM
TXN007228,CUST7419,Trade Finance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,6127.23,459542.25,111.95,31.48,143.43,Yes,Salam,2025-06-08,00:15:21.415413,7.54,0,0,30,Branch,Desktop
TXN007229,CUST9176,Online Transfer,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,1033.14,76452.36,25.37,16.63,42.0,Yes,Ijara,2025-07-08,11:49:28.379328,66.22,0,0,5,Mobile App,ATM
TXN007230,CUST4218,Remittance,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,9089.12,672594.88,102.02,70.1,172.12,Yes,Ijara,2024-10-21,05:37:07.995524,40.56,0,0,45,Branch,ATM
TXN007231,CUST8436,SWIFT,Pakistan,Saudi Arabia,Islamabad,Jeddah,PKR,SAR,297.01,1976.46,587028.38,43.79,15.08,58.87,Yes,Ijara,2025-12-19,04:02:43.374343,98.96,0,0,9,Mobile App,Mobile
TXN007232,CUST3348,Remittance,UAE,UK,Abu Dhabi,Manchester,AED,GBP,214.55,1042.63,223696.27,20.85,7.8,28.650000000000002,Yes,Ijara,2025-02-19,04:49:45.819326,66.46,0,0,5,Online Portal,ATM
TXN007233,CUST1618,Remittance,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,140.16,10512.0,3.13,1.03,4.16,Yes,Salam,2026-02-18,10:28:45.553484,55.89,0,0,0,Online Portal,Mobile
TXN007234,CUST4817,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,1485.43,109921.82,22.66,13.87,36.53,Yes,None,2026-02-15,03:01:32.354456,118.94,0,0,7,ATM,Desktop
TXN007235,CUST4595,Online Transfer,Qatar,UAE,Doha,Abu Dhabi,QAR,AED,60.57,456.1,27625.73,10.49,3.67,14.16,Yes,None,2025-03-04,11:29:42.022717,6.46,0,0,2,Online Portal,Mobile
TXN007236,CUST8574,Remittance,UK,Kuwait,London,Kuwait City,GBP,KWD,292.85,151.0,44220.35,1.84,2.3,4.14,Yes,Salam,2024-09-08,21:39:30.330697,36.33,0,0,0,ATM,ATM
TXN007237,CUST3955,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Karachi,SAR,PKR,74.0,4583.99,339215.26,127.45,58.1,185.55,Yes,Salam,2024-12-13,13:26:25.930349,56.66,0,0,22,Branch,Desktop
TXN007238,CUST8531,Remittance,Saudi Arabia,Pakistan,Riyadh,Lahore,SAR,PKR,74.0,2334.29,172737.46,61.86,26.8,88.66,Yes,Ijara,2025-02-14,22:15:05.836559,7.97,0,0,11,Branch,ATM
TXN007239,CUST9958,Trade Finance,Kuwait,UAE,Kuwait City,Dubai,KWD,AED,178.83,1289.75,230645.99,13.31,22.75,36.06,Yes,None,2025-10-22,12:08:54.345138,22.24,0,0,6,ATM,Desktop
TXN007240,CUST4673,Online Transfer,Qatar,USA,Doha,Chicago,QAR,USD,96.75,149.73,14486.38,2.29,1.23,3.52,Yes,None,2026-01-14,03:27:18.054710,46.29,0,0,0,Branch,Desktop
TXN007241,CUST7347,SWIFT,UAE,Pakistan,Dubai,Karachi,AED,PKR,75.0,400.23,30017.25,9.99,3.0,12.99,Yes,Ijara,2025-09-16,04:26:51.535003,118.83,0,0,2,Mobile App,Mobile
TXN007242,CUST5110,Online Transfer,Saudi Arabia,Pakistan,Jeddah,Islamabad,SAR,PKR,74.0,1337.84,99000.16,18.91,23.92,42.83,Yes,Murabaha,2025-11-08,18:24:18.646932,70.12,0,0,6,Branch,Mobile
TXN007243,CUST8197,Trade Finance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,7208.98,533464.52,198.14,136.54,334.67999999999995,Yes,Salam,2024-05-15,23:32:05.156024,49.51,0,0,36,Online Portal,Mobile
TXN007244,CUST9054,Trade Finance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,1078.17,80862.75,24.07,10.38,34.45,Yes,None,2024-11-29,16:59:59.306013,19.96,0,0,5,Branch,Mobile
TXN007245,CUST2957,Remittance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,2965.45,222408.75,33.28,27.74,61.019999999999996,Yes,Salam,2024-09-14,06:18:26.402154,86.98,0,0,14,Mobile App,Mobile
TXN007246,CUST7598,Online Transfer,Qatar,Pakistan,Doha,Karachi,QAR,PKR,76.0,4986.3,378958.8,140.36,89.99,230.35000000000002,Yes,Murabaha,2024-04-22,14:06:52.309279,26.85,0,0,24,Online Portal,ATM
TXN007247,CUST1379,Online Transfer,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,752.6,56445.0,21.36,11.1,32.46,Yes,Salam,2024-09-14,14:29:14.223666,42.1,0,0,3,ATM,Mobile
TXN007248,CUST5390,Trade Finance,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,580.31,43523.25,13.14,4.15,17.29,Yes,Salam,2024-08-24,22:53:01.117693,74.45,0,0,2,Mobile App,Mobile
TXN007249,CUST1027,Online Transfer,UAE,Pakistan,Abu Dhabi,Lahore,AED,PKR,75.0,3626.32,271974.0,83.86,61.27,145.13,Yes,Murabaha,2024-06-06,19:06:30.755095,56.52,0,0,18,Branch,Desktop
TXN007250,CUST4455,Trade Finance,USA,Pakistan,New York,Lahore,USD,PKR,280.0,238.81,66866.8,6.17,2.32,8.49,Yes,Salam,2025-07-25,21:23:04.983271,73.74,0,0,1,ATM,Mobile
TXN007251,CUST4260,Online Transfer,UAE,Pakistan,Abu Dhabi,Islamabad,AED,PKR,75.0,858.2,64365.0,20.62,5.47,26.09,Yes,Murabaha,2024-07-07,07:23:13.974388,50.22,0,0,4,Mobile App,Mobile
TXN007252,CUST9726,Trade Finance,UAE,Pakistan,Dubai,Islamabad,AED,PKR,75.0,782.58,58693.5,21.19,9.64,30.830000000000002,Yes,Murabaha,2025-01-18,04:45:35.793303,42.83,0,0,3,ATM,Desktop
TXN007253,CUST4162,Trade Finance,UAE,Pakistan,Abu Dhabi,Karachi,AED,PKR,75.0,6713.08,503481.0,194.61,130.24,324.85,Yes,Murabaha,2024-06-27,00:29:56.304618,84.83,0,0,33,Mobile App,Desktop
TXN007254,CUST7374,Trade Finance,Saudi Arabia,USA,Jeddah,Chicago,SAR,USD,236.01,1172.87,276809.05,12.2,12.6,24.799999999999997,Yes,Salam,2024-09-19,04:41:29.809165,16.74,0,0,5,Mobile App,Desktop
TXN007255,CUST8931,Remittance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,2414.21,178651.54,27.88,29.33,57.209999999999994,Yes,None,2025-06-16,08:26:46.348481,89.31,0,0,12,Mobile App,ATM
TXN007256,CUST5327,Remittance,Saudi Arabia,Pakistan,Riyadh,Islamabad,SAR,PKR,74.0,2676.92,198092.08,56.33,24.45,80.78,Yes,Murabaha,2025-05-01,16:27:00.352144,110.85,0,0,13,Mobile App,Mobile
